,id_distribuidor,ID ASOCIADO,CAPITAL AUTORIZADO,TASA AUTORIZADA,RECUPERADO,NO RECUPERADO,CERRADO,P COSECHA,grupo_riesgo_quilum,grupo_riesgo_quash,tasa_sugerida_quilum,tasa_sugerida_quash,perdida_cosecha_esperada_quilum,perdida_cosecha_esperada_quash
68,156149,156657,6000,95,5484.620438859255,515.3795611407448,SI,8.589659352345747,3,5,100,0.0,1.89,7.65
69,156152,156662,10000,85,9141.034064765425,858.9659352345758,SI,8.589659352345757,6,4,127,0.0,3.19,6.11
70,156603,156969,7000,110,7000.0,0.0,SI,0.0,6,6,142,0.0,3.76,11.8
71,156616,156970,18000,75,18000.0,0.0,SI,0.0,5,2,120,0.0,3.19,1.98
72,156721,156967,25000,75,25000.0,0.0,SI,0.0,7,2,142,142.0,3.76,1.98
73,156731,156966,23000,75,23000.0,0.0,SI,0.0,4,4,110,0.0,1.89,6.11
74,159006,160054,11000,115,11000.0,0.0,SI,0.0,4,4,115,0.0,1.89,6.11
75,159015,160053,7000,122,7000.0,0.0,SI,0.0,2,7,95,0.0,1.84,14.76
76,159079,160061,33000,75,33000.0,0.0,SI,0.0,8,5,0,0.0,7.48,7.65
77,159110,160052,7000,110,7000.0,0.0,SI,0.0,4,2,110,132.0,1.89,1.98
78,159116,160049,7000,142,7000.0,0.0,SI,0.0,7,5,142,0.0,5.77,7.65
79,159124,160051,11000,115,11000.0,0.0,SI,0.0,8,5,0,0.0,7.48,7.65
80,159150,160027,6000,142,6000.0,0.0,SI,0.0,4,7,127,0.0,1.89,14.76
81,159153,160030,6000,142,6000.0,0.0,SI,0.0,7,2,142,142.0,5.77,1.98
82,159192,159854,20000,90,6352.383035083883,13647.616964916117,SI,68.23808482458058,5,7,112,0.0,3.19,14.76
83,159207,159855,6000,137,1905.7149105251651,4094.285089474835,SI,68.23808482458058,7,2,142,0.0,3.76,1.98
84,159215,159857,20000,90,6352.383035083883,13647.616964916117,SI,68.23808482458058,3,2,100,0.0,1.84,1.98
85,159220,159856,30000,85,9528.574552625825,20471.425447374175,SI,68.23808482458058,1,2,100,132.0,1.63,1.98
86,159238,159850,15000,90,4764.287276312913,10235.712723687087,SI,68.23808482458058,8,2,0,137.0,7.48,1.98
87,159307,159852,8000,90,2540.953214033553,5459.046785966447,SI,68.23808482458058,2,3,95,0.0,1.84,4.06
88,159312,159853,15000,90,4764.287276312913,10235.712723687087,SI,68.23808482458058,3,6,100,115.0,1.84,11.8
89,159499,159913,14000,80,14000.0,0.0,SI,0.0,10,7,0,100.0,17.35,14.76
90,159500,159904,5000,80,5000.0,0.0,SI,0.0,10,7,0,0.0,17.35,14.76
91,159501,159906,60000,80,60000.0,0.0,SI,0.0,10,7,0,137.0,17.35,14.76
92,159502,159910,13000,75,13000.0,0.0,SI,0.0,9,5,0,142.0,15.2,7.65
93,159505,159914,19000,75,19000.0,0.0,SI,0.0,8,7,0,0.0,7.48,14.76
94,159507,159912,20000,80,20000.0,0.0,SI,0.0,10,7,0,0.0,17.35,14.76
95,159509,159905,19000,75,19000.0,0.0,SI,0.0,8,7,0,0.0,13.17,14.76
96,159510,159911,20000,80,20000.0,0.0,SI,0.0,7,7,142,142.0,5.77,14.76
97,159549,159907,50000,75,50000.0,0.0,SI,0.0,1,6,100,0.0,1.63,11.8
98,159557,159909,49000,75,49000.0,0.0,SI,0.0,9,5,0,132.0,15.2,7.65
99,159558,159908,7000,142,7000.0,0.0,SI,0.0,7,5,0,0.0,5.77,7.65
100,159561,160031,6000,142,6000.0,0.0,SI,0.0,3,3,115,115.0,1.89,4.06
101,159582,160106,8000,142,7160.111194927045,839.8888050729543,SI,10.498610063411927,5,7,112,0.0,3.19,14.76
102,159668,160044,7000,142,7000.0,0.0,SI,0.0,8,6,0,137.0,7.48,11.8
103,159670,160042,8000,142,8000.0,0.0,SI,0.0,8,4,0,115.0,5.77,6.11
104,159673,160258,10000,142,10000.0,0.0,SI,0.0,8,7,0,0.0,7.48,14.76
105,159674,160256,10000,142,10000.0,0.0,SI,0.0,8,5,0,100.0,13.17,7.65
106,159675,160259,9000,142,9000.0,0.0,SI,0.0,7,6,147,0.0,5.77,11.8
107,159679,160045,10000,142,10000.0,0.0,SI,0.0,7,7,142,142.0,5.77,14.76
108,159682,160050,7000,142,7000.0,0.0,SI,0.0,8,7,0,0.0,7.48,14.76
109,159717,160032,6000,142,6000.0,0.0,SI,0.0,8,6,0,137.0,7.48,11.8
110,159720,160257,10000,142,10000.0,0.0,SI,0.0,9,7,0,132.0,13.17,14.76
111,159832,160066,15000,75,15000.0,0.0,SI,0.0,9,7,0,0.0,15.2,14.76
112,159834,160065,10000,142,10000.0,0.0,SI,0.0,8,7,0,137.0,7.48,14.76
113,159901,160064,6000,75,6000.0,0.0,SI,0.0,3,7,100,100.0,1.84,14.76
114,159902,160062,6000,75,6000.0,0.0,SI,0.0,10,7,0,115.0,17.35,14.76
115,156284,157894,36000,115,36000.0,0.0,SI,0.0,9,6,0,100.0,13.17,11.8
116,156285,157893,7000,115,7000.0,0.0,SI,0.0,3,6,100,0.0,1.84,11.8
117,157110,157898,15000,120,15000.0,0.0,SI,0.0,5,6,115,132.0,3.19,11.8
118,157345,158206,8000,142,8000.0,0.0,SI,0.0,10,4,0,100.0,17.35,6.11
119,157346,158205,8000,142,8000.0,0.0,SI,0.0,9,5,0,0.0,13.17,7.65
120,157658,158207,5000,147,5000.0,0.0,SI,0.0,2,7,95,0.0,1.84,14.76
121,157718,157897,13000,127,13000.0,0.0,SI,0.0,5,6,112,0.0,3.19,11.8
122,157285,158875,7000,142,7000.0,0.0,SI,0.0,2,7,100,132.0,1.84,14.76
123,157308,158873,5000,147,5000.0,0.0,SI,0.0,9,5,0,0.0,13.17,7.65
124,157320,158876,6000,142,6000.0,0.0,SI,0.0,6,2,127,0.0,3.76,1.98
125,157386,158877,6000,142,6000.0,0.0,SI,0.0,7,4,142,132.0,5.77,6.11
126,157398,158879,6000,142,6000.0,0.0,SI,0.0,7,6,142,115.0,5.77,11.8
127,157656,158647,70000,75,70000.0,0.0,SI,0.0,10,6,0,142.0,17.35,11.8
128,157790,158734,14000,147,8858.177358111978,5141.822641888022,SI,36.72730458491444,3,7,100,115.0,1.89,14.76
129,157794,158737,5000,147,3163.6347707542777,1836.3652292457223,SI,36.72730458491444,5,6,132,132.0,3.19,11.8
130,157795,158735,34000,147,21512.716441129087,12487.283558870911,SI,36.72730458491444,3,2,100,0.0,1.84,1.98
131,157803,158878,5000,147,5000.0,0.0,SI,0.0,7,5,142,0.0,5.77,7.65
132,157948,158736,20000,147,12654.53908301711,7345.460916982889,SI,36.72730458491444,1,7,100,0.0,1.63,14.76
133,158079,158738,19000,147,12021.812128866255,6978.187871133744,SI,36.72730458491444,1,7,100,117.0,1.63,14.76
134,158125,158645,70000,75,70000.0,0.0,SI,0.0,8,7,0,132.0,7.48,14.76
135,158216,158649,24000,75,24000.0,0.0,SI,0.0,9,7,0,142.0,15.2,14.76
136,158226,158646,70000,80,70000.0,0.0,SI,0.0,7,7,142,0.0,5.77,14.76
137,158232,158644,21000,75,21000.0,0.0,SI,0.0,1,4,100,142.0,1.63,6.11
138,156763,158754,7000,142,3491.8259065817897,3508.1740934182103,SI,50.11677276311729,2,6,95,117.0,1.84,11.8
139,157371,158547,8000,142,8000.0,0.0,SI,0.0,3,6,100,0.0,1.84,11.8
140,157383,158729,8000,142,8000.0,0.0,SI,0.0,1,2,100,115.0,1.63,1.98
141,157404,158549,10000,142,10000.0,0.0,SI,0.0,4,4,110,0.0,1.89,6.11
142,157415,158548,8000,142,8000.0,0.0,SI,0.0,6,7,127,0.0,3.19,14.76
143,157487,158413,10000,95,10000.0,0.0,SI,0.0,4,4,110,132.0,1.89,6.11
144,157491,158410,7000,115,7000.0,0.0,SI,0.0,3,7,105,132.0,1.84,14.76
145,157557,158752,7000,142,3491.8259065817897,3508.1740934182103,SI,50.11677276311729,3,7,0,0.0,1.89,14.76
146,157706,158396,10000,75,10000.0,0.0,SI,0.0,6,5,137,0.0,3.76,7.65
147,157707,158400,50000,75,50000.0,0.0,SI,0.0,9,7,0,142.0,13.17,14.76
148,157711,158395,10000,75,10000.0,0.0,SI,0.0,3,4,110,0.0,1.84,6.11
149,157714,158398,50000,75,50000.0,0.0,SI,0.0,7,7,142,0.0,3.76,14.76
150,157717,158399,10000,85,10000.0,0.0,SI,0.0,5,7,112,132.0,1.89,14.76
151,157818,158397,7000,137,7000.0,0.0,SI,0.0,3,4,110,0.0,1.89,6.11
152,158050,158358,7000,142,7000.0,0.0,SI,0.0,4,6,127,0.0,1.89,11.8
153,158134,158411,18000,100,18000.0,0.0,SI,0.0,3,7,110,0.0,1.84,14.76
154,158143,158412,15000,95,15000.0,0.0,SI,0.0,3,7,100,100.0,1.84,14.76
155,158322,158642,8000,142,8000.0,0.0,SI,0.0,5,2,115,0.0,3.19,1.98
156,153097,154603,7000,142,7000.0,0.0,SI,0.0,5,6,112,0.0,3.19,11.8
157,153978,154721,10000,142,10000.0,0.0,SI,0.0,6,3,142,142.0,3.76,4.06
158,154074,154534,10000,142,10000.0,0.0,SI,0.0,8,4,0,0.0,7.48,6.11
159,154098,154537,33000,90,33000.0,0.0,SI,0.0,9,4,0,0.0,13.17,6.11
160,154101,154533,15000,132,15000.0,0.0,SI,0.0,9,4,0,0.0,15.2,6.11
161,154102,154538,8000,142,8000.0,0.0,SI,0.0,8,6,0,137.0,7.48,11.8
162,154104,154532,8000,142,8000.0,0.0,SI,0.0,8,3,0,0.0,7.48,4.06
163,154107,154552,59000,75,59000.0,0.0,SI,0.0,8,5,0,0.0,7.48,7.65
164,154110,154536,6000,142,6000.0,0.0,SI,0.0,7,6,142,0.0,5.77,11.8
165,154333,154587,5000,147,5000.0,0.0,SI,0.0,5,2,112,142.0,3.19,1.98
166,154383,154604,7000,142,7000.0,0.0,SI,0.0,8,6,0,0.0,7.48,11.8
167,154458,154724,5000,147,5000.0,0.0,SI,0.0,5,7,0,147.0,3.19,14.76
168,154880,155760,5000,147,5000.0,0.0,SI,0.0,3,7,100,0.0,1.89,14.76
169,155146,155759,10000,142,10000.0,0.0,SI,0.0,2,6,0,132.0,1.84,11.8
170,159547,159936,10000,142,10000.0,0.0,SI,0.0,4,7,110,137.0,1.89,14.76
171,159584,159933,10000,142,10000.0,0.0,SI,0.0,5,7,112,132.0,3.19,14.76
172,159606,159934,10000,142,10000.0,0.0,SI,0.0,6,7,127,0.0,3.19,14.76
173,159744,159865,30000,110,30000.0,0.0,SI,0.0,5,7,112,0.0,1.89,14.76
174,159745,159867,6000,105,6000.0,0.0,SI,0.0,5,6,112,0.0,3.19,11.8
175,159747,159864,6000,105,6000.0,0.0,SI,0.0,5,6,112,115.0,3.19,11.8
176,159748,159869,30000,110,30000.0,0.0,SI,0.0,4,4,110,0.0,1.89,6.11
177,159749,159866,5000,105,5000.0,0.0,SI,0.0,6,7,127,132.0,3.76,14.76
178,159750,159868,15000,110,15000.0,0.0,SI,0.0,7,4,142,132.0,5.77,6.11
179,159772,159937,6000,142,6000.0,0.0,SI,0.0,2,7,95,0.0,1.84,14.76
180,159791,159935,7000,142,7000.0,0.0,SI,0.0,2,4,95,132.0,1.84,6.11
181,154075,154271,6000,142,6000.0,0.0,SI,0.0,1,3,100,142.0,1.63,4.06
182,154077,154269,6000,142,6000.0,0.0,SI,0.0,3,4,0,0.0,1.84,6.11
183,154084,154268,7000,142,7000.0,0.0,SI,0.0,8,4,0,132.0,7.48,6.11
184,154100,154272,10000,142,10000.0,0.0,SI,0.0,3,7,100,137.0,1.84,14.76
185,152143,153271,4000,127,2904.540417178654,1095.4595828213462,SI,27.386489570533655,8,6,0,0.0,7.48,11.8
186,152344,152783,21000,95,21000.0,0.0,SI,0.0,2,7,95,0.0,1.84,14.76
187,152345,152782,23000,95,23000.0,0.0,SI,0.0,4,6,110,132.0,1.89,11.8
188,152346,152785,8000,95,8000.0,0.0,SI,0.0,2,7,95,137.0,1.84,14.76
189,152349,152780,17000,95,17000.0,0.0,SI,0.0,4,4,110,0.0,1.89,6.11
190,152363,152787,12000,95,12000.0,0.0,SI,0.0,1,6,100,0.0,1.63,11.8
191,152434,152786,10000,142,10000.0,0.0,SI,0.0,3,6,100,0.0,1.89,11.8
192,152477,153270,6000,122,4356.810625767981,1643.1893742320187,SI,27.386489570533644,9,7,0,0.0,13.17,14.76
193,152523,153070,5000,147,5000.0,0.0,SI,0.0,7,7,147,0.0,3.76,14.76
194,152680,152781,10000,142,10000.0,0.0,SI,0.0,3,7,100,132.0,1.89,14.76
195,152721,152784,16000,95,16000.0,0.0,SI,0.0,3,6,100,100.0,1.84,11.8
196,152794,153536,8000,142,8000.0,0.0,SI,0.0,8,7,0,0.0,7.48,14.76
197,152797,153177,5000,147,5000.0,0.0,SI,0.0,8,4,0,0.0,7.48,6.11
198,152798,153178,10000,142,10000.0,0.0,SI,0.0,5,6,112,0.0,3.19,11.8
199,152801,153179,10000,142,10000.0,0.0,SI,0.0,10,7,0,0.0,17.35,14.76
200,152802,153180,10000,142,10000.0,0.0,SI,0.0,3,6,100,0.0,1.89,11.8
201,153051,153181,10000,142,10000.0,0.0,SI,0.0,9,5,0,0.0,15.2,7.65
202,153163,153701,7000,142,7000.0,0.0,SI,0.0,7,3,142,0.0,5.77,4.06
203,153166,153697,7000,142,7000.0,0.0,SI,0.0,9,4,0,0.0,13.17,6.11
204,153167,153698,7000,142,7000.0,0.0,SI,0.0,7,6,142,0.0,5.77,11.8
205,153172,153700,7000,142,7000.0,0.0,SI,0.0,8,6,0,0.0,7.48,11.8
206,153400,153728,6000,142,6000.0,0.0,SI,0.0,2,2,95,132.0,1.84,1.98
207,153401,153730,7000,142,7000.0,0.0,SI,0.0,6,5,127,0.0,3.76,7.65
208,153427,153725,10000,142,10000.0,0.0,SI,0.0,3,6,100,0.0,1.89,11.8
209,153502,153702,7000,142,7000.0,0.0,SI,0.0,8,4,0,0.0,7.48,6.11
210,153522,153692,6000,142,6000.0,0.0,SI,0.0,8,4,0,0.0,5.77,6.11
211,153543,153676,5000,147,5000.0,0.0,SI,0.0,5,4,0,0.0,3.19,6.11
212,158164,158916,6000,142,3157.779097358896,2842.220902641104,SI,47.37034837735173,10,4,0,0.0,17.35,6.11
213,158406,158962,10000,100,7144.661752517386,2855.338247482614,SI,28.55338247482614,4,2,110,0.0,1.89,1.98
214,158415,158963,8000,110,5715.729402013909,2284.270597986091,SI,28.55338247482614,6,2,127,0.0,3.76,1.98
215,158416,158966,8000,110,5715.729402013909,2284.270597986091,SI,28.55338247482614,7,5,142,115.0,5.77,7.65
216,158417,158964,10000,100,7144.661752517386,2855.338247482614,SI,28.55338247482614,9,4,0,0.0,13.17,6.11
217,158541,158961,8000,110,5715.729402013909,2284.270597986091,SI,28.55338247482614,3,4,100,0.0,1.89,6.11
218,158543,158965,8000,142,5715.729402013909,2284.270597986091,SI,28.55338247482614,4,7,110,132.0,1.89,14.76
219,158626,158915,8000,142,4210.372129811862,3789.627870188139,SI,47.37034837735173,10,6,0,0.0,17.35,11.8
220,158673,158923,20000,110,20000.0,0.0,SI,0.0,9,6,0,0.0,13.17,11.8
221,158674,158928,21000,110,21000.0,0.0,SI,0.0,9,7,0,0.0,15.2,14.76
222,158675,158925,17000,110,17000.0,0.0,SI,0.0,8,6,0,0.0,7.48,11.8
223,158677,158927,16000,115,16000.0,0.0,SI,0.0,9,6,0,0.0,13.17,11.8
224,158678,158926,17000,110,17000.0,0.0,SI,0.0,9,7,0,0.0,15.2,14.76
225,158717,158924,10000,110,10000.0,0.0,SI,0.0,8,5,0,142.0,5.77,7.65
226,158739,158914,8000,142,4210.372129811862,3789.627870188139,SI,47.37034837735173,10,4,0,0.0,17.35,6.11
227,158742,158919,6000,142,3157.779097358896,2842.220902641104,SI,47.37034837735173,6,7,127,0.0,3.76,14.76
228,158755,158917,7000,142,3684.0756135853785,3315.9243864146215,SI,47.37034837735173,9,7,0,147.0,15.2,14.76
229,158769,158918,7000,142,3684.0756135853785,3315.9243864146215,SI,47.37034837735173,1,6,100,137.0,1.63,11.8
230,158818,158929,22000,110,22000.0,0.0,SI,0.0,9,7,0,100.0,13.17,14.76
231,158238,158937,9000,105,9000.0,0.0,SI,0.0,6,6,132,0.0,3.19,11.8
232,158240,158934,6000,110,6000.0,0.0,SI,0.0,6,4,137,0.0,3.76,6.11
233,158245,158936,40000,75,40000.0,0.0,SI,0.0,9,7,0,132.0,15.2,14.76
234,158246,158933,6000,142,6000.0,0.0,SI,0.0,9,6,0,132.0,13.17,11.8
235,158247,158932,57000,75,57000.0,0.0,SI,0.0,10,2,0,0.0,17.35,1.98
236,158268,158935,13000,75,13000.0,0.0,SI,0.0,7,3,142,115.0,3.76,4.06
237,155267,156421,8000,142,8000.0,0.0,SI,0.0,8,5,0,132.0,5.77,7.65
238,152760,153760,5000,147,5000.0,0.0,SI,0.0,9,5,0,132.0,13.17,7.65
239,153055,153787,15000,110,15000.0,0.0,SI,0.0,5,4,112,132.0,3.19,6.11
240,153066,153782,17000,105,17000.0,0.0,SI,0.0,8,6,0,132.0,7.48,11.8
241,153083,153789,6000,142,6000.0,0.0,SI,0.0,1,2,100,142.0,1.63,1.98
242,153088,153784,8000,110,8000.0,0.0,SI,0.0,8,6,0,0.0,7.48,11.8
243,153090,153788,6000,142,6000.0,0.0,SI,0.0,8,4,0,115.0,7.48,6.11
244,153145,153786,10000,112,10000.0,0.0,SI,0.0,3,3,100,142.0,1.89,4.06
245,153162,153785,8000,110,8000.0,0.0,SI,0.0,3,3,100,0.0,1.89,4.06
246,153239,153783,20000,105,20000.0,0.0,SI,0.0,5,6,112,132.0,3.19,11.8
247,153516,153918,14000,80,14000.0,0.0,SI,0.0,8,3,0,0.0,7.48,4.06
248,153545,153920,14000,80,14000.0,0.0,SI,0.0,2,6,95,0.0,1.84,11.8
249,153547,153772,10000,142,10000.0,0.0,SI,0.0,8,4,0,132.0,7.48,6.11
250,153549,153770,10000,142,10000.0,0.0,SI,0.0,8,4,0,0.0,7.48,6.11
251,155404,156887,7000,142,6062.623287123281,937.3767128767186,SI,13.391095898238836,7,4,142,142.0,3.76,6.11
252,155409,156888,7000,142,6062.623287123281,937.3767128767186,SI,13.391095898238836,3,4,105,132.0,1.84,6.11
253,155539,156889,7000,142,6062.623287123281,937.3767128767186,SI,13.391095898238836,4,4,127,0.0,1.89,6.11
254,155646,156890,7000,142,6062.623287123281,937.3767128767186,SI,13.391095898238836,9,6,0,0.0,13.17,11.8
255,156128,156874,8000,105,8000.0,0.0,SI,0.0,1,6,115,0.0,1.63,11.8
256,156129,156653,12000,110,12000.0,0.0,SI,0.0,2,6,100,0.0,1.63,11.8
257,156130,156873,8000,105,8000.0,0.0,SI,0.0,4,6,127,132.0,1.89,11.8
258,156138,156654,10000,105,10000.0,0.0,SI,0.0,7,6,0,0.0,5.77,11.8
259,156140,156652,9000,105,9000.0,0.0,SI,0.0,7,6,0,0.0,5.77,11.8
260,156313,156774,5000,147,5000.0,0.0,SI,0.0,2,6,105,0.0,1.84,11.8
261,156403,156779,10000,142,10000.0,0.0,SI,0.0,8,6,0,0.0,7.48,11.8
262,156404,156781,10000,142,10000.0,0.0,SI,0.0,10,2,0,0.0,17.35,1.98
263,156405,156782,10000,142,10000.0,0.0,SI,0.0,10,2,0,0.0,17.35,1.98
264,156406,156783,5000,147,5000.0,0.0,SI,0.0,10,2,0,0.0,17.35,1.98
265,156407,156784,10000,142,10000.0,0.0,SI,0.0,7,2,142,0.0,5.77,1.98
266,159930,160191,6000,142,5169.448590634545,830.5514093654544,SI,13.842523489424241,5,4,142,0.0,3.19,6.11
267,159598,160282,6000,142,6000.0,0.0,SI,0.0,7,4,147,142.0,5.77,6.11
268,159599,160283,5000,147,5000.0,0.0,SI,0.0,10,6,0,142.0,17.35,11.8
269,160172,160360,5000,147,4454.748860873631,545.2511391263687,SI,10.905022782527373,10,6,0,127.0,17.35,11.8
270,154897,155982,10000,142,10000.0,0.0,SI,0.0,8,4,0,0.0,7.48,6.11
271,155495,155910,6000,142,6000.0,0.0,SI,0.0,6,4,127,0.0,3.76,6.11
272,155504,155908,7000,142,7000.0,0.0,SI,0.0,8,5,0,0.0,7.48,7.65
273,155513,155904,7000,142,7000.0,0.0,SI,0.0,5,5,115,0.0,3.19,7.65
274,155519,155909,7000,142,7000.0,0.0,SI,0.0,9,4,0,100.0,15.2,6.11
275,155641,155907,6000,142,6000.0,0.0,SI,0.0,10,4,0,0.0,17.35,6.11
